Date,Open,High,Low,Close
2000-03-06,143.92,144.38,143.7,143.96
2000-03-07,143.39,143.65,142.8,143.25
2000-03-08,143.38,143.8,143.05,143.65
2000-03-09,144.09,144.58,143.92,144.37
2000-03-10,144.4,144.5,143.9,144.11
2000-03-13,144.07,144.62,143.9,144.11
2000-03-14,144.28,144.54,143.94,144.5
2000-03-15,144.86,145.18,144.56,144.8
2000-03-16,144.62,145.11,144.5,144.94
2000-03-17,145.13,145.48,144.93,145.43
2000-03-20,145.64,145.78,145.33,145.62
2000-03-21,145.34,145.41,144.81,144.85
2000-03-22,143.91,144.07,143.61,143.87
2000-03-23,143.92,144.76,143.89,144.7
2000-03-24,144.61,145.06,144.37,144.96
2000-03-27,144.56,144.7,143.7,143.88
2000-03-28,143.5,143.69,142.96,143.01
2000-03-29,142.42,142.46,141.63,141.89
2000-03-30,142.12,142.75,142.02,142.65
2000-03-31,142.48,142.63,141.57,141.83
2000-04-03,141.44,141.92,141.13,141.59
2000-04-04,141.83,143.06,141.71,142.28
2000-04-05,142.9,143.47,142.76,142.91
2000-04-06,142.76,143.05,142.52,142.64
2000-04-07,142.65,142.91,142.38,142.5
2000-04-10,142.58,143.18,142.45,143.15
2000-04-11,142.96,143.21,142.65,142.81
2000-04-12,142.36,142.47,141.78,142.22
2000-04-13,142.09,142.15,141.61,141.7
2000-04-14,141.99,142.49,141.78,142.41
2000-04-17,142.58,142.75,141.76,141.83
2000-04-18,141.67,141.69,141.17,141.34
2000-04-19,140.52,140.77,139.95,140.23
2000-04-20,140.09,140.28,139.77,140
2000-04-21,140.2,140.29,140.02,140.21
2000-04-24,140.24,140.64,140.12,140.23
2000-04-25,139.18,139.27,137.88,138.21
2000-04-26,138.06,138.33,137.76,138.21
2000-04-27,137.36,137.45,136.3,136.53
2000-04-28,137.36,137.8,136.97,137.65
2000-05-01,138.21,138.66,137.92,138.57
2000-05-02,137.78,137.91,136.99,137.39
2000-05-03,135.77,135.87,134.46,134.96
2000-05-04,135.88,136.02,135.16,135.47
2000-05-05,136.49,137.14,136.34,136.88
2000-05-08,136.67,137.2,136.33,136.78
2000-05-09,137.55,138.29,137.37,138.23
2000-05-10,139.55,139.9,139.29,139.51
2000-05-11,139.27,139.78,138.84,139
2000-05-12,139.03,140.21,138.77,140.14
2000-05-15,140.5,140.68,140.16,140.22
2000-05-16,139.49,139.78,139.05,139.21
2000-05-17,138.61,138.75,137.81,138.19
2000-05-18,138.97,139.16,138.63,138.9
2000-05-19,138.83,139.1,138.05,138.81
2000-05-22,139,139.61,138.85,139.3
2000-05-23,140.22,140.98,140.13,140.42
2000-05-24,140.77,141.26,140.52,140.69
2000-05-25,140.89,141.49,140.55,141.42
2000-05-26,142.3,143.55,142.18,143.37
2000-05-29,143.14,143.19,142.62,142.77
2000-05-30,142.96,143.75,142.72,143.06
2000-05-31,143.21,143.86,142.97,143.81
2000-06-01,143.72,143.93,143.28,143.48
2000-06-02,143.62,144.72,143.47,144.47
2000-06-05,144.28,144.43,143.9,144.33
2000-06-06,144.37,145.07,144.16,144.64
2000-06-07,145.19,145.75,145.1,145.62
2000-06-08,145.87,146.37,145.24,145.58
2000-06-09,145.31,145.62,144.88,145.34
2000-06-12,145.32,145.56,145.05,145.37
2000-06-13,145.88,146.56,145.76,146.24
2000-06-14,146.45,146.87,146.29,146.37
2000-06-15,145.35,145.57,144.83,145.13
2000-06-16,145.82,146.51,145.5,146.42
2000-06-19,146.1,146.45,145.58,145.66
2000-06-20,145.47,145.77,145.16,145.3
2000-06-21,144.96,144.99,144.25,144.37
2000-06-22,143.27,143.42,142.44,142.57
2000-06-23,142.9,143.32,142.75,142.92
2000-06-26,143.13,143.47,142.71,143.29
2000-06-27,143.58,144.19,143.48,144.09
2000-06-28,143.69,143.85,143.38,143.48
2000-06-29,143.79,144.49,143.68,144.38
2000-06-30,144.81,145.48,144.76,145.02
2000-07-03,144.76,144.94,144.46,144.62
2000-07-04,144.51,144.68,144.24,144.57
2000-07-05,144.98,145.42,144.86,145.16
2000-07-06,145.09,145.57,144.91,145
2000-07-07,144.42,144.61,144.12,144.33
2000-07-10,144.82,145.18,144.68,145.15
2000-07-11,144.91,145,144.53,144.75
2000-07-12,144.51,144.66,143.84,144.08
2000-07-13,143.67,143.78,142.98,143.4
2000-07-14,143.59,143.77,143.23,143.62
2000-07-17,143.81,144.04,143.55,143.79
2000-07-18,143.42,143.49,142.56,142.66
2000-07-19,141.97,142.09,141.55,141.92
2000-07-20,141.8,142.32,141.49,142.24
2000-07-21,142.46,142.92,142.34,142.85
2000-07-24,142.62,142.72,142.31,142.45
2000-07-25,142.75,143.39,142.63,143.12
2000-07-26,143.51,143.95,143.48,143.83
2000-07-27,143.41,143.46,142.68,142.7
2000-07-28,142.41,142.51,141.83,141.92
2000-07-31,142.32,142.67,142.17,142.44
2000-08-01,141.88,142.07,141.05,141.11
2000-08-02,140.84,141.07,140.6,140.73
2000-08-03,140.06,140.31,139.12,139.57
2000-08-04,139.33,139.58,139,139.46
2000-08-07,139.26,139.55,139.14,139.33
2000-08-08,139.06,139.12,138.43,138.65
2000-08-09,138.62,138.67,138.16,138.46
2000-08-10,139.33,139.98,139.21,139.84
2000-08-11,139.29,139.69,138.92,138.96
2000-08-14,138.95,139.22,138.71,139.15
2000-08-15,139.99,140.51,139.97,140.39
2000-08-16,140.71,141.05,140.26,140.86
2000-08-17,140.89,140.97,140.59,140.9
2000-08-18,140.76,140.94,140.08,140.14
2000-08-21,139.77,139.87,139.33,139.5
2000-08-22,139.53,139.61,139.03,139.19
2000-08-23,139.02,139.26,138.43,139.1
2000-08-24,139.46,139.65,139.25,139.43
2000-08-25,139.92,140.25,139.64,139.98
2000-08-28,139.87,139.98,139.56,139.68
2000-08-29,139.69,139.88,139.11,139.2
2000-08-30,139.29,139.5,138.92,139.47
2000-08-31,139.32,139.47,138.68,138.97
2000-09-01,139.55,140.23,139.42,140.13
2000-09-04,140.09,140.34,139.86,139.96
2000-09-05,139.52,139.65,138.73,139.03
2000-09-06,138.11,138.12,136.81,136.9
2000-09-07,137.44,137.74,136.88,137.39
2000-09-08,137.55,137.77,137.12,137.3
2000-09-11,137.07,137.57,136.59,136.68
2000-09-12,136.99,137.73,136.78,137.4
2000-09-13,137.25,137.68,136.95,137.02
2000-09-14,137.3,138.15,137.1,137.61
2000-09-15,137.51,137.85,136.8,136.84
2000-09-18,136.24,136.49,136.06,136.22
2000-09-19,135.67,135.79,135.26,135.48
2000-09-20,135.06,135.14,134.57,134.86
2000-09-21,134.79,135.51,134.51,135.48
2000-09-22,136.09,138.58,135.9,137.25
2000-09-25,137.03,137.22,136.44,136.67
2000-09-26,136.94,137.51,136.79,137.44
2000-09-27,137.59,137.97,137.29,137.61
2000-09-28,137.61,137.84,137.25,137.38
2000-09-29,136.75,137.14,136.49,137.06
2000-10-02,137.21,137.36,136.76,136.85
2000-10-03,136.94,137.07,136.65,136.86
2000-10-04,136.72,136.87,136.49,136.71
2000-10-05,136.86,137.11,136.42,136.48
2000-10-06,136.67,136.95,136.45,136.59
2000-10-09,136.42,136.55,136.2,136.35
2000-10-10,136.3,136.65,136.08,136.39
2000-10-11,135.89,136.2,135.52,135.55
2000-10-12,134.45,134.65,134.16,134.3
2000-10-13,134.61,134.83,133.99,134.16
2000-10-16,133.84,133.95,133.37,133.61
2000-10-17,134.01,134.36,133.81,134.23
2000-10-18,133.22,133.45,131.86,132.29
2000-10-19,132.32,132.78,132.27,132.68
2000-10-20,132.33,132.69,131.9,132.33
2000-10-23,131.85,131.93,131.37,131.43
2000-10-24,131.69,132.01,131.59,131.66
2000-10-25,131.51,131.72,130.83,131.03
2000-10-26,131.16,131.49,130.86,131.36
2000-10-27,131.88,132.72,131.74,132.46
2000-10-30,132.45,133.22,132.35,132.48
2000-10-31,133.01,133.6,132.84,133.54
2000-11-01,134.44,135.16,134.32,135.14
2000-11-02,135.4,135.74,135.02,135.26
2000-11-03,135.36,136.66,135.18,135.7
2000-11-06,136.14,136.54,135.47,135.84
2000-11-07,135.87,136.16,135.58,135.75
2000-11-08,135.83,136.32,135.34,135.58
2000-11-09,135.7,136.42,135.46,136.37
2000-11-10,136.55,136.84,136.16,136.25
2000-11-13,135.62,135.88,135.33,135.42
2000-11-14,135.67,136.02,135.6,135.82
2000-11-15,135.93,136.3,135.79,135.98
2000-11-16,135.78,135.95,135.44,135.48
2000-11-17,135.39,135.66,135.03,135.12
2000-11-20,134.94,135.24,134.78,135.18
2000-11-21,135.13,135.25,134.54,134.66
2000-11-22,134.85,135.17,134.69,134.94
2000-11-23,135.14,135.22,134.7,134.78
2000-11-24,134.67,135.18,134.58,134.74
2000-11-27,134.76,135.52,134.69,135.45
2000-11-28,135.81,136.14,135.69,136.03
2000-11-29,136.21,136.84,136.17,136.41
2000-11-30,137.31,138.24,137.25,138.12
2000-12-01,137.61,138.13,137.47,138.08
2000-12-04,138.68,139.51,138.43,139.25
2000-12-05,139.25,139.42,138.65,138.76
2000-12-06,138.96,139.63,138.74,139.58
2000-12-07,139.76,140.13,139.39,139.63
2000-12-08,139.2,139.36,138.69,139.02
2000-12-11,137.78,137.98,137.23,137.32
2000-12-12,137.61,138.04,137.47,137.78
2000-12-13,137.6,137.84,137.22,137.56
2000-12-14,137.66,138.55,137.59,138.5
2000-12-15,139.09,139.62,138.93,139.3
2000-12-18,139.38,139.84,139.17,139.27
2000-12-19,139.25,139.41,138.81,139.27
2000-12-20,140.16,141.12,140.11,141.08
2000-12-21,141.71,142.16,141.47,142.07
2000-12-22,142.59,143.28,142.46,143.17
2000-12-25,143.08,143.39,142.88,143.22
2000-12-26,143.51,144.01,143.35,143.9
2000-12-27,143.66,143.96,143.49,143.75
2000-12-28,143.27,143.39,142.95,143.25
2000-12-29,143.46,144.28,143.37,144.25
2001-01-01,144.9,144.96,144.68,144.83
2001-01-02,145.28,145.84,144.93,145.75
2001-01-03,145.34,145.74,143.8,143.86
2001-01-04,144.2,145.97,144.14,145.83
2001-01-05,146.18,146.91,146.01,146.81
2001-01-08,146.63,146.73,145.86,145.94
2001-01-09,145.56,145.68,144.99,145.56
2001-01-10,145.41,145.57,144.88,144.92
2001-01-11,145.58,146.9,145.56,146.77
2001-01-12,147.36,147.75,146.97,147.39
2001-01-15,147.01,147.12,146.36,146.48
2001-01-16,146.8,146.94,146.26,146.6
2001-01-17,145.78,145.94,144.91,145.5
2001-01-18,146.34,146.98,146.24,146.75
2001-01-19,146.42,146.9,145.74,145.75
2001-01-22,146,146.35,145.48,146.23
2001-01-23,146.01,146.54,145.94,146.05
2001-01-24,145.41,145.48,144.53,144.54
2001-01-25,144.19,144.4,143.45,144.24
2001-01-26,144.37,144.84,144.09,144.44
2001-01-29,144.27,144.37,143.64,143.69
2001-01-30,144.11,144.75,143.9,144.59
2001-01-31,144.98,145.72,144.9,145.67
2001-02-01,145.76,146.22,145.57,145.77
2001-02-02,145.56,145.82,145.14,145.44
2001-02-05,145.59,146.2,145.49,145.7
2001-02-06,145.79,145.92,145.21,145.37
2001-02-07,145.51,145.94,145.19,145.5
2001-02-08,145.08,145.21,144.21,144.53
2001-02-09,144.84,145.58,144.55,145.38
2001-02-12,145.54,146.04,145.51,145.9
2001-02-13,145.37,145.49,144.37,144.61
2001-02-14,143.92,144.11,143.68,143.79
2001-02-15,143.44,143.57,142.37,142.49
2001-02-16,142.9,143.73,142.85,143.44
2001-02-19,144.29,144.95,144.2,144.84
2001-02-20,144,144.19,142.91,143.4
2001-02-21,143.61,144.11,143.2,143.54
2001-02-22,143.01,143.24,142.5,142.83
2001-02-23,142.69,143.61,142.54,143.36
2001-02-26,143.75,143.88,143.15,143.47
2001-02-27,144.24,144.85,144.08,144.63
2001-02-28,144.84,145.44,144.66,145.27
2001-03-01,145.31,145.86,145.2,145.69
2001-03-02,145.2,145.93,145.13,145.71
2001-03-05,145.6,145.67,145.08,145.2
2001-03-06,145.35,145.7,145.01,145.65
2001-03-07,145.74,146.05,145.33,145.59
2001-03-08,145.59,145.87,145.35,145.72
2001-03-09,145.85,146.14,145.6,145.85
2001-03-12,145.65,145.88,145.29,145.51
2001-03-13,145.19,145.31,144.14,144.24
2001-03-14,143.87,144.35,143.37,143.77
2001-03-15,143.8,143.92,142.86,143.11
2001-03-16,142.99,143.23,142.68,143.07
2001-03-19,143.32,143.6,142.99,143.39
2001-03-20,143.82,144.41,143.71,144.37
2001-03-21,143.58,143.92,142.72,142.88
2001-03-22,142.44,142.55,141.7,141.97
2001-03-23,142.03,143.06,141.79,142.15
2001-03-26,142.06,142.88,141.94,142.55
2001-03-27,142.71,142.94,141.93,142.22
2001-03-28,142.16,142.41,140.85,140.99
2001-03-29,141.12,141.59,140.34,141.19
2001-03-30,141.07,142.03,140.42,141.51
2001-04-02,141.18,141.94,140.82,141.47
2001-04-03,141.66,143.24,141.56,143.16
2001-04-04,143.17,144.14,142.76,143.77
2001-04-05,143.86,144.46,142.84,143.13
2001-04-06,143.08,144.06,142.69,143.6
2001-04-09,143.54,143.86,142.44,142.56
2001-04-10,142.35,142.82,141.4,141.93
2001-04-11,141.82,142.1,140.69,141.55
2001-04-12,141.56,141.99,140.81,141.87
2001-04-13,141.98,142.16,141.36,141.39
2001-04-16,141.6,141.86,140.98,141.63
2001-04-17,141.6,141.76,140.14,141.02
2001-04-18,140.98,141.84,139.68,140.97
2001-04-19,141.16,142.26,140.71,142.13
2001-04-20,142.09,143.42,141.87,143.06
2001-04-23,143.1,143.69,142.21,142.54
2001-04-24,142.49,142.96,142.01,142.38
2001-04-25,142.28,142.79,141.95,142.42
2001-04-26,142.46,143.62,142.23,143.48
2001-04-27,143.42,143.74,141.85,142.11
2001-04-30,142.2,142.4,141.46,141.93
2001-05-01,142.05,142.47,141.52,142.28
2001-05-02,142.24,142.53,141.73,142.34
2001-05-03,142.54,142.7,141.56,141.64
2001-05-04,141.76,142.91,141.61,141.91
2001-05-07,142.06,142.15,141.47,141.62
2001-05-08,141.65,141.91,140.92,141.46
2001-05-09,141.34,141.85,140.98,141.76
2001-05-10,141.86,142.34,140.95,141.23
2001-05-11,141.21,141.32,140.28,140.36
2001-05-14,140.51,140.72,140.14,140.29
2001-05-15,140.36,141.08,140.27,140.74
2001-05-16,140.97,141.69,140.39,141.19
2001-05-17,141.18,141.59,140.6,140.92
2001-05-18,140.91,141.07,139.95,140.42
2001-05-21,140.28,140.46,139.46,139.74
2001-05-22,139.63,139.78,138.39,138.52
2001-05-23,138.56,138.69,137.09,137.44
2001-05-24,137.21,138.4,136.86,138.02
2001-05-25,138.19,138.63,137.2,138.03
2001-05-28,137.87,138.1,137.66,138.02
2001-05-29,138.07,138.13,137.05,137.26
2001-05-30,137.03,137.67,136.89,137.19
2001-05-31,137.07,137.12,135.63,135.97
2001-06-01,135.78,136.41,135.56,136.04
2001-06-04,135.89,136.99,135.7,136.06
2001-06-05,135.98,137.42,135.69,137.34
2001-06-06,137.19,138.15,136.57,137.52
2001-06-07,137.38,138.22,137.22,137.84
2001-06-08,137.85,138.66,137.31,138.12
2001-06-11,138.29,138.81,137.58,137.98
2001-06-12,137.91,139.3,137.73,139.2
2001-06-13,139.25,139.74,138.28,138.7
2001-06-14,138.82,139.4,137.9,139.14
2001-06-15,139.4,139.92,138.89,139.26
2001-06-18,139.44,139.67,138.77,139.13
2001-06-19,139.13,139.26,138.21,138.35
2001-06-20,138.32,138.78,137.98,138.45
2001-06-21,138.63,138.8,137.39,137.89
2001-06-22,137.75,138.32,137.19,138.25
2001-06-25,138.33,138.87,138.08,138.41
2001-06-26,138.5,139.3,138.42,139.01
2001-06-27,138.91,139.19,138.21,138.29
2001-06-28,138.35,138.67,136.62,136.7
2001-06-29,136.84,137.63,136.56,137.19
2001-07-02,137.22,137.29,136.24,136.65
2001-07-03,136.63,137.51,136.44,137.25
2001-07-04,137.11,137.29,136.47,137.03
2001-07-05,137.06,137.31,135.84,135.92
2001-07-06,135.99,137.21,135.78,137.11
2001-07-09,137.12,137.63,136.86,137.59
2001-07-10,137.77,138.42,137.46,138.15
2001-07-11,138.17,139.19,137.84,138.66
2001-07-12,138.36,138.55,137.56,137.85
2001-07-13,137.74,138.58,137.64,138.28
2001-07-16,138.43,139.08,138.3,138.38
2001-07-17,138.26,139.27,137.78,139.03
2001-07-18,139.13,140.13,138.67,139.89
2001-07-19,139.88,140.19,138.89,139.28
2001-07-20,139.72,139.97,139.04,139.15
2001-07-23,139.29,139.67,138.78,139.48
2001-07-24,139.5,140.38,139.39,140.04
2001-07-25,139.98,140.73,139.83,140.58
2001-07-26,140.58,140.86,139.98,140.29
2001-07-27,140.29,140.58,139.68,140.36
2001-07-30,140.31,140.58,139.66,140.02
2001-07-31,139.93,140.42,139.82,140.34
2001-08-01,140.4,140.97,140.15,140.53
2001-08-02,140.48,141.1,140.26,140.94
2001-08-03,140.82,141.41,140.39,141.1
2001-08-06,140.87,141.37,140.47,141.3
2001-08-07,141.08,141.16,140.41,140.73
2001-08-08,140.55,141.16,140.19,141.1
2001-08-09,141.29,142.45,141.09,142.17
2001-08-10,142.11,142.71,142.01,142.53
2001-08-13,142.54,143.55,142.42,143.26
2001-08-14,143.31,143.86,142.84,143.63
2001-08-15,143.52,144.58,143.34,144.33
2001-08-16,144.34,144.74,143.63,143.88
2001-08-17,144,144.76,143.85,144.74
2001-08-20,144.54,145.03,143.92,144.37
2001-08-21,144.11,144.45,143.45,144.21
2001-08-22,144.27,144.9,143.81,144.08
2001-08-23,143.98,144.47,143.63,144.23
2001-08-24,144.2,144.4,143.57,144.14
2001-08-27,144.08,144.25,143.56,143.86
2001-08-28,143.91,144.03,142.87,143.48
2001-08-29,143.49,143.81,143,143.29
2001-08-30,143.16,143.99,142.76,143.83
2001-08-31,143.82,144.07,142.71,143.27
2001-09-03,142.98,143.09,142.43,142.66
2001-09-04,142.4,142.62,140.09,140.46
2001-09-05,140.37,140.86,139.52,139.82
2001-09-06,139.83,141.23,139.45,141.18
2001-09-07,140.93,142.37,140.75,142.37
2001-09-10,142.42,142.47,141.35,141.61
2001-09-11,141.57,143.42,140.91,142.47
2001-09-12,141.73,142.5,141.22,141.9
2001-09-13,141.86,142.42,141.62,142.25
2001-09-14,142.25,143.8,141.77,143.29
2001-09-17,143.75,144.82,143.05,143.95
2001-09-18,143.9,144.3,143.16,144.21
2001-09-19,144.1,144.79,143.78,144.2
2001-09-20,144.18,144.49,143.51,143.98
2001-09-21,143.97,144.13,141.85,142.59
2001-09-24,142.47,143.19,141.86,142.7
2001-09-25,142.67,143.53,142.45,143.28
2001-09-26,143.28,143.61,142.74,143.27
2001-09-27,143.2,143.47,142.51,142.83
2001-09-28,142.79,143.05,141.55,141.73
2001-10-01,141.83,142.73,141.44,142.64
2001-10-02,142.55,143.53,142.18,143.47
2001-10-03,143.2,144.07,142.22,142.35
2001-10-04,142.4,143.02,142.03,142.85
2001-10-05,143.03,143.27,142.46,142.7
2001-10-08,142.74,143.57,142.4,143.39
2001-10-09,143.36,143.78,142.76,143.09
2001-10-10,143.13,143.61,142.78,143.01
2001-10-11,143.11,143.31,142.11,142.35
2001-10-12,142.26,143.14,142.1,142.96
2001-10-15,143.33,143.53,142.67,142.88
2001-10-16,142.78,143.39,142.33,143.03
2001-10-17,143.01,143.09,142.14,142.33
2001-10-18,142.14,142.7,141.84,142.59
2001-10-19,142.38,142.62,141.78,142.22
2001-10-22,142.37,142.51,141.53,141.95
2001-10-23,141.89,142.14,141.48,141.72
2001-10-24,141.76,142.23,141.53,142.04
2001-10-25,142.04,142.52,141.49,141.96
2001-10-26,141.99,142.17,141.19,141.57
2001-10-29,141.46,142.32,141.26,142.19
2001-10-30,142.13,142.67,141.98,142.3
2001-10-31,142.53,142.63,141.41,141.57
2001-11-01,141.55,142.57,141.27,141.46
2001-11-02,141.54,141.9,141.16,141.42
2001-11-05,141.24,141.37,140.67,140.94
2001-11-06,141,141.18,140.51,140.59
2001-11-07,140.57,141.47,140.24,140.66
2001-11-08,140.62,140.85,139.82,140.24
2001-11-09,140.22,140.56,139.81,140.34
2001-11-12,140.27,141.08,139.97,140.44
2001-11-13,140.27,140.39,139.13,139.45
2001-11-14,139.36,139.85,139.08,139.67
2001-11-15,139.55,140.41,139.36,140.04
2001-11-16,139.95,140.8,139.86,140.63
2001-11-19,140.75,141.1,139.97,140.55
2001-11-20,140.39,141.09,140.39,140.68
2001-11-21,140.65,140.77,139.92,140.29
2001-11-22,140.04,140.75,139.93,140.55
2001-11-23,140.65,141.24,140.33,140.72
2001-11-26,140.74,141.24,140.56,140.96
2001-11-27,140.98,141.41,140.61,141.2
2001-11-28,141.1,141.59,140.69,141.2
2001-11-30,141.21,142.74,141.05,142.62
2001-12-03,142.64,142.76,141.73,142.03
2001-12-04,142.02,142.21,141.74,142
2001-12-05,141.94,142.42,141.52,141.98
2001-12-06,141.88,142.54,141.59,142.37
2001-12-07,142.26,142.48,141.35,141.5
2001-12-10,141.54,141.96,141.09,141.66
2001-12-11,141.68,142.04,141.33,141.72
2001-12-12,141.74,142.45,141.44,142.18
2001-12-13,142.12,142.32,141.52,141.69
2001-12-14,141.91,143.02,141.61,142.67
2001-12-17,142.71,143.12,142.22,142.31
2001-12-18,142.27,142.68,142.08,142.52
2001-12-19,142.35,142.82,141.87,142.51
2001-12-20,142.45,142.77,141.99,142.55
2001-12-21,142.69,142.76,140.99,141.53
2001-12-24,141.4,141.83,139.33,139.94
2001-12-25,140.4,140.63,139.71,140.14
2001-12-26,139.94,140.69,139.46,139.91
2001-12-27,140.03,141.04,139.78,140.43
2001-12-28,140.47,140.77,140.1,140.6
2001-12-31,140.56,141.61,140.44,141.4
2002-01-02,141.35,144.23,141.27,143.67
2002-01-03,143.82,144.03,143.11,143.47
2002-01-04,143.27,143.39,142.24,142.29
2002-01-07,142.45,142.91,141.8,142.38
2002-01-08,142.19,142.52,141.72,142.32
2002-01-09,142.78,142.83,141.76,142.44
2002-01-10,142.39,142.58,141.85,142.32
2002-01-11,142.39,142.49,141.7,141.94
2002-01-14,142.2,142.42,141.88,142.18
2002-01-15,142.08,142.24,140.95,140.96
2002-01-16,140.9,141.24,140.56,140.91
2002-01-17,141.22,141.38,140.62,140.93
2002-01-18,140.91,141.43,140.74,141.28
2002-01-21,141.49,141.59,141.08,141.31
2002-01-22,141.46,142.23,141.31,142.13
2002-01-23,142.28,142.48,141.12,141.29
2002-01-24,141.22,141.52,140.9,141.26
2002-01-25,141.23,141.42,139.78,140.28
2002-01-28,140.17,140.4,139.05,139.64
2002-01-29,139.55,139.99,139.22,139.86
2002-01-30,139.91,140.03,139.08,139.23
2002-01-31,139.29,139.94,138.98,139.23
2002-02-01,139.35,139.75,138.9,139.19
2002-02-04,139.23,140.23,139.12,140.09
2002-02-05,139.92,140.63,139.65,140.14
2002-02-06,140.15,140.58,139.73,140.29
2002-02-07,140.15,140.8,139.96,140.67
2002-02-08,140.69,141.42,140.59,141.13
2002-02-11,140.88,141.57,140.72,141.15
2002-02-12,141.27,141.45,140.3,140.47
2002-02-13,140.57,140.7,139.87,140.11
2002-02-14,140.02,140.37,139.66,140.22
2002-02-15,140.3,140.41,139.78,140.21
2002-02-18,140.18,140.28,139.79,139.95
2002-02-19,139.96,140.91,139.64,140.73
2002-02-20,140.68,140.9,139.88,139.96
2002-02-21,139.99,140.42,139.81,140.11
2002-02-22,140.23,140.94,139.9,140.58
2002-02-25,140.6,140.69,139.89,139.92
2002-02-26,139.97,140.28,139.45,139.7
2002-02-27,139.7,140.07,139.54,139.75
2002-02-28,139.82,140.41,139.44,140.33
2002-03-01,140.25,140.31,139.42,139.66
2002-03-04,139.75,140.22,139.31,139.93
2002-03-05,139.99,140.3,139.5,140.23
2002-03-06,140.23,140.95,139.9,140.76
2002-03-07,140.79,141.4,140.07,140.84
2002-03-08,140.82,140.93,140.02,140.19
2002-03-11,140.23,140.74,140.08,140.4
2002-03-12,140.39,140.87,140.19,140.76
2002-03-13,140.7,141.17,140.53,140.83
2002-03-14,140.76,141.61,140.61,141.43
2002-03-15,141.5,141.79,141.09,141.19
2002-03-18,141.15,141.53,140.72,141.4
2002-03-19,141.37,141.74,141.11,141.54
2002-03-20,141.41,141.93,141.09,141.67
2002-03-21,141.61,141.82,141.17,141.4
2002-03-22,141.38,141.5,140.59,140.83
2002-03-25,140.73,141.03,140.48,140.93
2002-03-26,140.8,141.01,140.3,140.74
2002-03-27,140.68,140.78,140.15,140.24
2002-03-28,140.24,140.42,139.84,139.88
2002-03-29,140.09,140.27,139.9,140.03
2002-04-01,140.08,140.99,139.95,140.66
2002-04-02,140.5,140.79,140.3,140.63
2002-04-03,140.66,141.02,140.38,140.87
2002-04-04,140.85,141.26,140.28,140.4
2002-04-05,140.47,140.92,140.36,140.64
2002-04-08,140.69,140.73,139.88,140.04
2002-04-09,140.14,140.71,139.95,140.64
2002-04-10,140.57,140.74,140.32,140.51
2002-04-11,140.66,141.12,140.41,140.92
2002-04-12,140.73,141,140.34,140.59
2002-04-15,140.58,140.99,140.4,140.5
2002-04-16,140.61,140.99,140.46,140.74
2002-04-17,140.84,141.57,140.76,141.54
2002-04-18,141.46,141.7,140.9,141.44
2002-04-19,141.4,141.62,141.13,141.58
2002-04-22,141.47,141.51,140.83,141.1
2002-04-23,141.06,141.29,140.72,141.21
2002-04-24,141.13,141.65,140.94,141.56
2002-04-25,141.51,142.14,141.31,141.86
2002-04-26,141.89,142.32,141.67,142.24
2002-04-29,142.15,142.54,142.04,142.43
2002-04-30,142.42,142.58,141.88,141.94
2002-05-01,141.99,142.63,141.72,142.28
2002-05-02,142.35,142.54,141.74,142
2002-05-03,142.11,143.72,141.97,143.69
